invoice_id,seller_id,period_start,period_end,sales_amount,fees,credits_due,from_balance,total
159_20250421,159,2025-04-21,2025-04-27,105.29,31.27,0.0,1093.3501,74.0201
159_20250428,159,2025-04-28,2025-05-04,0.0,0.0,0.0,1167.3701,0.0
159_20250505,159,2025-05-05,2025-05-11,0.0,0.0,0.0,1167.3701,0.0
159_20250512,159,2025-05-12,2025-05-18,0.0,0.0,0.0,1167.3701,0.0
159_20250519,159,2025-05-19,2025-05-25,0.0,0.0,0.0,1167.3701,0.0
159_20250526,159,2025-05-26,2025-06-01,29.51,4.89,0.0,1167.3701,24.62
159_20250602,159,2025-06-02,2025-06-08,12.54,3.08,0.0,1191.99,9.45999
159_20250609,159,2025-06-09,2025-06-15,50.63,17.0,0.0,1201.45,33.63
159_20250616,159,2025-06-16,2025-06-22,0.0,0.0,0.0,1235.0802,0.0
159_20250623,159,2025-06-23,2025-06-29,0.0,0.0,0.0,1235.0802,0.0
159_20250630,159,2025-06-30,2025-07-06,0.0,0.0,0.0,1235.0802,0.0
159_20250707,159,2025-07-07,2025-07-13,0.0,0.0,0.0,1235.0802,0.0
159_20250714,159,2025-07-14,2025-07-20,0.0,0.0,0.0,1235.0802,0.0
159_20250721,159,2025-07-21,2025-07-27,0.0,0.0,0.0,1235.0802,0.0
159_20250728,159,2025-07-28,2025-08-03,0.0,0.0,0.0,1235.0802,0.0
159_20250804,159,2025-08-04,2025-08-10,0.0,0.0,0.0,1235.0802,0.0
159_20250811,159,2025-08-11,2025-08-17,0.0,0.0,0.0,1235.0802,0.0
159_20250818,159,2025-08-18,2025-08-24,0.0,0.0,0.0,1235.0802,0.0
159_20250825,159,2025-08-25,2025-08-31,0.0,0.0,0.0,1235.0802,0.0
159_20250901,159,2025-09-01,2025-09-07,0.0,0.0,0.0,1235.0802,0.0
159_20250908,159,2025-09-08,2025-09-14,0.0,0.0,0.0,1235.0802,0.0
159_20250915,159,2025-09-15,2025-09-21,0.0,0.0,0.0,1235.0802,0.0
159_20250922,159,2025-09-22,2025-09-28,0.0,0.0,0.0,1235.0802,0.0
159_20250929,159,2025-09-29,2025-10-05,0.0,0.0,0.0,1235.0802,0.0
160_20240101,160,2024-01-01,2024-01-07,0.0,0.0,0.0,186.99,0.0
160_20240108,160,2024-01-08,2024-01-14,0.0,0.0,0.0,186.99,0.0
160_20240115,160,2024-01-15,2024-01-21,0.0,0.0,0.0,186.99,0.0
160_20240122,160,2024-01-22,2024-01-28,0.0,0.0,0.0,186.99,0.0
160_20240129,160,2024-01-29,2024-02-04,102.75,34.51,0.0,186.99,68.2401
160_20240205,160,2024-02-05,2024-02-11,0.0,0.0,0.0,255.2302,0.0
160_20240212,160,2024-02-12,2024-02-18,0.0,0.0,0.0,255.2302,0.0
160_20240219,160,2024-02-19,2024-02-25,0.0,0.0,0.0,255.2302,0.0
160_20240226,160,2024-02-26,2024-03-03,0.0,0.0,0.0,255.2302,0.0
160_20240304,160,2024-03-04,2024-03-10,0.0,0.0,0.0,255.2302,0.0
160_20240311,160,2024-03-11,2024-03-17,0.0,0.0,0.0,255.2302,0.0
160_20240318,160,2024-03-18,2024-03-24,0.0,0.0,0.0,255.2302,0.0
160_20240325,160,2024-03-25,2024-03-31,0.0,0.0,0.0,255.2302,0.0
160_20240401,160,2024-04-01,2024-04-07,143.23,31.13,0.0,255.2302,112.1
160_20240408,160,2024-04-08,2024-04-14,0.0,0.0,0.0,367.3304,0.0
160_20240415,160,2024-04-15,2024-04-21,0.0,0.0,0.0,367.3304,0.0
160_20240422,160,2024-04-22,2024-04-28,0.0,0.0,0.0,367.3304,0.0
160_20240429,160,2024-04-29,2024-05-05,0.0,0.0,0.0,367.3304,0.0
160_20240506,160,2024-05-06,2024-05-12,120.84,34.49,0.0,367.3304,86.35
160_20240513,160,2024-05-13,2024-05-19,0.0,0.0,0.0,453.6806,0.0
160_20240520,160,2024-05-20,2024-05-26,0.0,0.0,0.0,453.6806,0.0
160_20240527,160,2024-05-27,2024-06-02,0.0,0.0,0.0,453.6806,0.0
160_20240603,160,2024-06-03,2024-06-09,0.0,0.0,0.0,453.6806,0.0
160_20240610,160,2024-06-10,2024-06-16,0.0,0.0,0.0,453.6806,0.0
160_20240617,160,2024-06-17,2024-06-23,130.64,38.85,0.0,453.6806,91.7899
160_20240624,160,2024-06-24,2024-06-30,142.24,39.22,0.0,545.47,103.0201
160_20240701,160,2024-07-01,2024-07-07,0.0,0.0,0.0,648.49,0.0
160_20240708,160,2024-07-08,2024-07-14,0.0,0.0,0.0,648.49,0.0
160_20240715,160,2024-07-15,2024-07-21,0.0,0.0,0.0,648.49,0.0
160_20240722,160,2024-07-22,2024-07-28,0.0,0.0,0.0,648.49,0.0
160_20240729,160,2024-07-29,2024-08-04,0.0,0.0,0.0,648.49,0.0
160_20240805,160,2024-08-05,2024-08-11,128.71,26.91,0.0,648.49,101.8001
160_20240812,160,2024-08-12,2024-08-18,0.0,0.0,0.0,750.29,0.0
160_20240819,160,2024-08-19,2024-08-25,0.0,0.0,0.0,750.29,0.0
160_20240826,160,2024-08-26,2024-09-01,93.16,15.7,0.0,750.29,77.46
160_20240902,160,2024-09-02,2024-09-08,0.0,0.0,0.0,827.75,0.0
160_20240909,160,2024-09-09,2024-09-15,0.0,0.0,0.0,827.75,0.0
160_20240916,160,2024-09-16,2024-09-22,0.0,0.0,0.0,827.75,0.0
160_20240923,160,2024-09-23,2024-09-29,0.0,0.0,0.0,827.75,0.0
160_20240930,160,2024-09-30,2024-10-06,0.0,0.0,0.0,827.75,0.0
160_20241007,160,2024-10-07,2024-10-13,0.0,0.0,0.0,827.75,0.0
160_20241014,160,2024-10-14,2024-10-20,0.0,0.0,0.0,827.75,0.0
160_20241021,160,2024-10-21,2024-10-27,0.0,0.0,0.0,827.75,0.0
160_20241028,160,2024-10-28,2024-11-03,42.78,9.92,0.0,827.75,32.86
160_20241104,160,2024-11-04,2024-11-10,0.0,0.0,0.0,860.61,0.0
160_20241111,160,2024-11-11,2024-11-17,0.0,0.0,0.0,860.61,0.0
160_20241118,160,2024-11-18,2024-11-24,18.79,3.92,0.0,860.61,14.87
160_20241125,160,2024-11-25,2024-12-01,99.82,34.88,0.0,875.48,64.94
160_20241202,160,2024-12-02,2024-12-08,0.0,0.0,0.0,940.4201,0.0
160_20241209,160,2024-12-09,2024-12-15,0.0,0.0,0.0,940.4201,0.0
160_20241216,160,2024-12-16,2024-12-22,0.0,0.0,0.0,940.4201,0.0
160_20241223,160,2024-12-23,2024-12-29,0.0,0.0,0.0,940.4201,0.0
160_20241230,160,2024-12-30,2025-01-05,0.0,0.0,0.0,940.4201,0.0
160_20250106,160,2025-01-06,2025-01-12,0.0,0.0,0.0,940.4201,0.0
160_20250113,160,2025-01-13,2025-01-19,0.0,0.0,0.0,940.4201,0.0
160_20250120,160,2025-01-20,2025-01-26,0.0,0.0,0.0,940.4201,0.0
160_20250127,160,2025-01-27,2025-02-02,0.0,0.0,0.0,940.4201,0.0
160_20250203,160,2025-02-03,2025-02-09,96.05,24.84,0.0,940.4201,71.21
160_20250210,160,2025-02-10,2025-02-16,0.0,0.0,0.0,1011.6301,0.0
160_20250217,160,2025-02-17,2025-02-23,33.97,3.4,0.0,1011.6301,30.57
160_20250224,160,2025-02-24,2025-03-02,148.71,50.56,0.0,1042.2,98.15
160_20250303,160,2025-03-03,2025-03-09,0.0,0.0,0.0,1140.3501,0.0
160_20250310,160,2025-03-10,2025-03-16,261.51,84.39,0.0,1140.3501,177.12
160_20250317,160,2025-03-17,2025-03-23,0.0,0.0,0.0,1317.4703,0.0
160_20250324,160,2025-03-24,2025-03-30,99.77,33.66,0.0,1317.4703,66.11
160_20250331,160,2025-03-31,2025-04-06,85.82,20.94,0.0,1383.5802,64.88
160_20250407,160,2025-04-07,2025-04-13,0.0,0.0,0.0,1448.46,0.0
160_20250414,160,2025-04-14,2025-04-20,0.0,0.0,0.0,1448.46,0.0
160_20250421,160,2025-04-21,2025-04-27,0.0,0.0,0.0,1448.46,0.0
160_20250428,160,2025-04-28,2025-05-04,0.0,0.0,0.0,1448.46,0.0
160_20250505,160,2025-05-05,2025-05-11,0.0,0.0,0.0,1448.46,0.0
160_20250512,160,2025-05-12,2025-05-18,0.0,0.0,0.0,1448.46,0.0
160_20250519,160,2025-05-19,2025-05-25,32.01,6.09,0.0,1448.46,25.91998
160_20250526,160,2025-05-26,2025-06-01,0.0,0.0,0.0,1474.38,0.0
160_20250602,160,2025-06-02,2025-06-08,122.47,38.94,0.0,1474.38,83.53
160_20250609,160,2025-06-09,2025-06-15,0.0,0.0,0.0,1557.91,0.0
160_20250616,160,2025-06-16,2025-06-22,0.0,0.0,0.0,1557.91,0.0
160_20250623,160,2025-06-23,2025-06-29,0.0,0.0,0.0,1557.91,0.0
160_20250630,160,2025-06-30,2025-07-06,0.0,0.0,0.0,1557.91,0.0
160_20250707,160,2025-07-07,2025-07-13,0.0,0.0,0.0,1557.91,0.0
160_20250714,160,2025-07-14,2025-07-20,0.0,0.0,0.0,1557.91,0.0
160_20250721,160,2025-07-21,2025-07-27,0.0,0.0,0.0,1557.91,0.0
160_20250728,160,2025-07-28,2025-08-03,61.01,8.27,0.0,1557.91,52.73995
160_20250804,160,2025-08-04,2025-08-10,0.0,0.0,0.0,1610.65,0.0
160_20250811,160,2025-08-11,2025-08-17,0.0,0.0,0.0,1610.65,0.0
160_20250818,160,2025-08-18,2025-08-24,0.0,0.0,0.0,1610.65,0.0
160_20250825,160,2025-08-25,2025-08-31,170.95,54.28,0.0,1610.65,116.6699
160_20250901,160,2025-09-01,2025-09-07,15.69,4.63,0.0,1727.3202,11.05999
160_20250908,160,2025-09-08,2025-09-14,54.1,15.99,0.0,1738.38,38.11
160_20250915,160,2025-09-15,2025-09-21,0.0,0.0,0.0,1776.49,0.0
160_20250922,160,2025-09-22,2025-09-28,0.0,0.0,0.0,1776.49,0.0
160_20250929,160,2025-09-29,2025-10-05,0.0,0.0,0.0,1776.49,0.0
161_20240101,161,2024-01-01,2024-01-07,0.0,0.0,0.0,259.52,0.0
161_20240108,161,2024-01-08,2024-01-14,49.82,13.62,0.0,259.52,36.2
161_20240115,161,2024-01-15,2024-01-21,71.71,9.99,0.0,295.7197,61.7199
161_20240122,161,2024-01-22,2024-01-28,0.0,0.0,0.0,357.4394,0.0
161_20240129,161,2024-01-29,2024-02-04,0.0,0.0,0.0,357.4394,0.0
161_20240205,161,2024-02-05,2024-02-11,0.0,0.0,0.0,357.4394,0.0
161_20240212,161,2024-02-12,2024-02-18,0.0,0.0,0.0,357.4394,0.0
161_20240219,161,2024-02-19,2024-02-25,0.0,0.0,0.0,357.4394,0.0
161_20240226,161,2024-02-26,2024-03-03,0.0,0.0,0.0,357.4394,0.0
161_20240304,161,2024-03-04,2024-03-10,0.0,0.0,0.0,357.4394,0.0
161_20240311,161,2024-03-11,2024-03-17,0.0,0.0,0.0,357.4394,0.0
161_20240318,161,2024-03-18,2024-03-24,0.0,0.0,0.0,357.4394,0.0
161_20240325,161,2024-03-25,2024-03-31,0.0,0.0,0.0,357.4394,0.0
161_20240401,161,2024-04-01,2024-04-07,0.0,0.0,0.0,357.4394,0.0
161_20240408,161,2024-04-08,2024-04-14,0.0,0.0,0.0,357.4394,0.0
161_20240415,161,2024-04-15,2024-04-21,144.87,50.43,0.0,357.4394,94.44
161_20240422,161,2024-04-22,2024-04-28,247.74,85.07,0.0,451.8794,162.6702
161_20240429,161,2024-04-29,2024-05-05,183.19,18.75,0.0,614.55,164.44
161_20240506,161,2024-05-06,2024-05-12,0.0,0.0,0.0,778.99,0.0
161_20240513,161,2024-05-13,2024-05-19,83.83,11.83,0.0,778.99,72.0
161_20240520,161,2024-05-20,2024-05-26,0.0,0.0,0.0,850.99,0.0
161_20240527,161,2024-05-27,2024-06-02,0.0,0.0,0.0,850.99,0.0
161_20240603,161,2024-06-03,2024-06-09,0.0,0.0,0.0,850.99,0.0
161_20240610,161,2024-06-10,2024-06-16,0.0,0.0,0.0,850.99,0.0
161_20240617,161,2024-06-17,2024-06-23,0.0,0.0,0.0,850.99,0.0
161_20240624,161,2024-06-24,2024-06-30,0.0,0.0,0.0,850.99,0.0
161_20240701,161,2024-07-01,2024-07-07,88.32,19.97,774.68,850.99,-706.329
161_20240708,161,2024-07-08,2024-07-14,193.5798,43.77,0.0,144.6608,149.8097
161_20240715,161,2024-07-15,2024-07-21,170.79,39.89,0.0,294.47,130.8998
161_20240722,161,2024-07-22,2024-07-28,344.93,107.72,0.0,425.37,237.21
161_20240729,161,2024-07-29,2024-08-04,345.98,35.8,0.0,662.58,310.18
161_20240805,161,2024-08-05,2024-08-11,226.44,23.38,0.0,972.76,203.06
161_20240812,161,2024-08-12,2024-08-18,0.0,0.0,0.0,1175.82,0.0
161_20240819,161,2024-08-19,2024-08-25,0.0,0.0,310.32,1175.82,-310.32
161_20240826,161,2024-08-26,2024-09-01,0.0,0.0,0.0,865.5,0.0
161_20240902,161,2024-09-02,2024-09-08,0.0,0.0,0.0,865.5,0.0
161_20240909,161,2024-09-09,2024-09-15,145.8,47.64,0.0,865.5,98.1601
161_20240916,161,2024-09-16,2024-09-22,0.0,0.0,0.0,963.66,0.0
161_20240923,161,2024-09-23,2024-09-29,0.0,0.0,0.0,963.66,0.0
161_20240930,161,2024-09-30,2024-10-06,0.0,0.0,0.0,963.66,0.0
161_20241007,161,2024-10-07,2024-10-13,0.0,0.0,0.0,963.66,0.0
161_20241014,161,2024-10-14,2024-10-20,0.0,0.0,0.0,963.66,0.0
161_20241021,161,2024-10-21,2024-10-27,0.0,0.0,0.0,963.66,0.0
161_20241028,161,2024-10-28,2024-11-03,0.0,0.0,0.0,963.66,0.0
161_20241104,161,2024-11-04,2024-11-10,0.0,0.0,0.0,963.66,0.0
161_20241111,161,2024-11-11,2024-11-17,0.0,0.0,0.0,963.66,0.0
161_20241118,161,2024-11-18,2024-11-24,0.0,0.0,0.0,963.66,0.0
161_20241125,161,2024-11-25,2024-12-01,54.71,11.25,0.0,963.66,43.46
161_20241202,161,2024-12-02,2024-12-08,0.0,0.0,0.0,1007.12,0.0
161_20241209,161,2024-12-09,2024-12-15,0.0,0.0,0.0,1007.12,0.0
161_20241216,161,2024-12-16,2024-12-22,0.0,0.0,0.0,1007.12,0.0
161_20241223,161,2024-12-23,2024-12-29,0.0,0.0,0.0,1007.12,0.0
161_20241230,161,2024-12-30,2025-01-05,0.0,0.0,0.0,1007.12,0.0
161_20250106,161,2025-01-06,2025-01-12,0.0,0.0,0.0,1007.12,0.0
161_20250113,161,2025-01-13,2025-01-19,0.0,0.0,0.0,1007.12,0.0
161_20250120,161,2025-01-20,2025-01-26,0.0,0.0,0.0,1007.12,0.0
161_20250127,161,2025-01-27,2025-02-02,0.0,0.0,0.0,1007.12,0.0
161_20250203,161,2025-02-03,2025-02-09,0.0,0.0,0.0,1007.12,0.0
161_20250210,161,2025-02-10,2025-02-16,0.0,0.0,0.0,1007.12,0.0
161_20250217,161,2025-02-17,2025-02-23,0.0,0.0,0.0,1007.12,0.0
161_20250224,161,2025-02-24,2025-03-02,0.0,0.0,0.0,1007.12,0.0
161_20250303,161,2025-03-03,2025-03-09,0.0,0.0,0.0,1007.12,0.0
161_20250310,161,2025-03-10,2025-03-16,93.9,29.99,0.0,1007.12,63.9101
161_20250317,161,2025-03-17,2025-03-23,25.7,4.73,0.0,1071.03,20.97
161_20250324,161,2025-03-24,2025-03-30,0.0,0.0,0.0,1092.0,0.0
161_20250331,161,2025-03-31,2025-04-06,0.0,0.0,0.0,1092.0,0.0
161_20250407,161,2025-04-07,2025-04-13,0.0,0.0,0.0,1092.0,0.0
161_20250414,161,2025-04-14,2025-04-20,0.0,0.0,0.0,1092.0,0.0
161_20250421,161,2025-04-21,2025-04-27,0.0,0.0,0.0,1092.0,0.0
161_20250428,161,2025-04-28,2025-05-04,0.0,0.0,0.0,1092.0,0.0
161_20250505,161,2025-05-05,2025-05-11,0.0,0.0,0.0,1092.0,0.0
161_20250512,161,2025-05-12,2025-05-18,0.0,0.0,0.0,1092.0,0.0
161_20250519,161,2025-05-19,2025-05-25,103.13,28.74,0.0,1092.0,74.39
161_20250526,161,2025-05-26,2025-06-01,0.0,0.0,0.0,1166.39,0.0
161_20250602,161,2025-06-02,2025-06-08,0.0,0.0,0.0,1166.39,0.0
161_20250609,161,2025-06-09,2025-06-15,0.0,0.0,0.0,1166.39,0.0
161_20250616,161,2025-06-16,2025-06-22,0.0,0.0,0.0,1166.39,0.0
161_20250623,161,2025-06-23,2025-06-29,0.0,0.0,0.0,1166.39,0.0
161_20250630,161,2025-06-30,2025-07-06,0.0,0.0,0.0,1166.39,0.0
161_20250707,161,2025-07-07,2025-07-13,0.0,0.0,0.0,1166.39,0.0
161_20250714,161,2025-07-14,2025-07-20,0.0,0.0,0.0,1166.39,0.0
161_20250721,161,2025-07-21,2025-07-27,0.0,0.0,0.0,1166.39,0.0
161_20250728,161,2025-07-28,2025-08-03,0.0,0.0,0.0,1166.39,0.0
161_20250804,161,2025-08-04,2025-08-10,0.0,0.0,0.0,1166.39,0.0
161_20250811,161,2025-08-11,2025-08-17,0.0,0.0,0.0,1166.39,0.0
161_20250818,161,2025-08-18,2025-08-24,0.0,0.0,0.0,1166.39,0.0
161_20250825,161,2025-08-25,2025-08-31,0.0,0.0,0.0,1166.39,0.0
161_20250901,161,2025-09-01,2025-09-07,0.0,0.0,0.0,1166.39,0.0
161_20250908,161,2025-09-08,2025-09-14,0.0,0.0,0.0,1166.39,0.0
161_20250915,161,2025-09-15,2025-09-21,0.0,0.0,0.0,1166.39,0.0
161_20250922,161,2025-09-22,2025-09-28,0.0,0.0,0.0,1166.39,0.0
161_20250929,161,2025-09-29,2025-10-05,0.0,0.0,0.0,1166.39,0.0
162_20240101,162,2024-01-01,2024-01-07,0.0,0.0,0.0,409.24,0.0
162_20240108,162,2024-01-08,2024-01-14,0.0,0.0,0.0,409.24,0.0
162_20240115,162,2024-01-15,2024-01-21,0.0,0.0,0.0,409.24,0.0
162_20240122,162,2024-01-22,2024-01-28,0.0,0.0,0.0,409.24,0.0
162_20240129,162,2024-01-29,2024-02-04,57.07,7.65,0.0,409.24,49.42
162_20240205,162,2024-02-05,2024-02-11,0.0,0.0,0.0,458.66,0.0
162_20240212,162,2024-02-12,2024-02-18,0.0,0.0,0.0,458.66,0.0
162_20240219,162,2024-02-19,2024-02-25,22.08,5.82,0.0,458.66,16.25998
162_20240226,162,2024-02-26,2024-03-03,123.63,33.43,0.0,474.92,90.1999
162_20240304,162,2024-03-04,2024-03-10,0.0,0.0,0.0,565.12,0.0
162_20240311,162,2024-03-11,2024-03-17,0.0,0.0,0.0,565.12,0.0
162_20240318,162,2024-03-18,2024-03-24,0.0,0.0,0.0,565.12,0.0
162_20240325,162,2024-03-25,2024-03-31,137.4,19.87,0.0,565.12,117.53
162_20240401,162,2024-04-01,2024-04-07,0.0,0.0,0.0,682.65,0.0
162_20240408,162,2024-04-08,2024-04-14,0.0,0.0,0.0,682.65,0.0
162_20240415,162,2024-04-15,2024-04-21,0.0,0.0,375.72,682.65,-375.72
162_20240422,162,2024-04-22,2024-04-28,0.0,0.0,0.0,306.9295,0.0
162_20240429,162,2024-04-29,2024-05-05,0.0,0.0,0.0,306.9295,0.0
162_20240506,162,2024-05-06,2024-05-12,69.35,15.61,0.0,306.9295,53.73995
162_20240513,162,2024-05-13,2024-05-19,0.0,0.0,0.0,360.6696,0.0
162_20240520,162,2024-05-20,2024-05-26,0.0,0.0,0.0,360.6696,0.0
162_20240527,162,2024-05-27,2024-06-02,0.0,0.0,0.0,360.6696,0.0
162_20240603,162,2024-06-03,2024-06-09,0.0,0.0,0.0,360.6696,0.0
162_20240610,162,2024-06-10,2024-06-16,0.0,0.0,0.0,360.6696,0.0
162_20240617,162,2024-06-17,2024-06-23,0.0,0.0,0.0,360.6696,0.0
162_20240624,162,2024-06-24,2024-06-30,44.66,12.55,0.0,360.6696,32.11
162_20240701,162,2024-07-01,2024-07-07,0.0,0.0,0.0,392.78,0.0
162_20240708,162,2024-07-08,2024-07-14,0.0,0.0,0.0,392.78,0.0
162_20240715,162,2024-07-15,2024-07-21,0.0,0.0,0.0,392.78,0.0
162_20240722,162,2024-07-22,2024-07-28,0.0,0.0,0.0,392.78,0.0
162_20240729,162,2024-07-29,2024-08-04,0.0,0.0,0.0,392.78,0.0
162_20240805,162,2024-08-05,2024-08-11,158.34,52.47,0.0,392.78,105.87
162_20240812,162,2024-08-12,2024-08-18,0.0,0.0,0.0,498.65,0.0
162_20240819,162,2024-08-19,2024-08-25,0.0,0.0,0.0,498.65,0.0
162_20240826,162,2024-08-26,2024-09-01,0.0,0.0,0.0,498.65,0.0
162_20240902,162,2024-09-02,2024-09-08,0.0,0.0,0.0,498.65,0.0
162_20240909,162,2024-09-09,2024-09-15,0.0,0.0,0.0,498.65,0.0
162_20240916,162,2024-09-16,2024-09-22,129.88,27.48,0.0,498.65,102.3999
162_20240923,162,2024-09-23,2024-09-29,133.58,22.18,0.0,601.05,111.4
162_20240930,162,2024-09-30,2024-10-06,37.4,7.51,0.0,712.449,29.89
162_20241007,162,2024-10-07,2024-10-13,113.96,27.09,0.0,742.339,86.8699
162_20241014,162,2024-10-14,2024-10-20,0.0,0.0,0.0,829.209,0.0
162_20241021,162,2024-10-21,2024-10-27,25.07,5.62,0.0,829.209,19.45
162_20241028,162,2024-10-28,2024-11-03,0.0,0.0,0.0,848.66,0.0
162_20241104,162,2024-11-04,2024-11-10,0.0,0.0,0.0,848.66,0.0
162_20241111,162,2024-11-11,2024-11-17,0.0,0.0,0.0,848.66,0.0
162_20241118,162,2024-11-18,2024-11-24,0.0,0.0,0.0,848.66,0.0
162_20241125,162,2024-11-25,2024-12-01,0.0,0.0,0.0,848.66,0.0
162_20241202,162,2024-12-02,2024-12-08,0.0,0.0,0.0,848.66,0.0
162_20241209,162,2024-12-09,2024-12-15,0.0,0.0,0.0,848.66,0.0
162_20241216,162,2024-12-16,2024-12-22,28.82,7.92,0.0,848.66,20.9
162_20241223,162,2024-12-23,2024-12-29,0.0,0.0,0.0,869.56,0.0
162_20241230,162,2024-12-30,2025-01-05,0.0,0.0,0.0,869.56,0.0
162_20250106,162,2025-01-06,2025-01-12,55.83,15.88,0.0,869.56,39.94996
162_20250113,162,2025-01-13,2025-01-19,233.82,65.22,0.0,909.51,168.6
162_20250120,162,2025-01-20,2025-01-26,90.08,22.8,0.0,1078.11,67.28
162_20250127,162,2025-01-27,2025-02-02,0.0,0.0,0.0,1145.389,0.0
162_20250203,162,2025-02-03,2025-02-09,108.67,31.91,0.0,1145.389,76.76
162_20250210,162,2025-02-10,2025-02-16,501.1206,99.63,0.0,1222.149,401.4907
162_20250217,162,2025-02-17,2025-02-23,126.52,39.59,0.0,1623.639,86.9299
162_20250224,162,2025-02-24,2025-03-02,0.0,0.0,0.0,1710.57,0.0
162_20250303,162,2025-03-03,2025-03-09,0.0,0.0,0.0,1710.57,0.0
162_20250310,162,2025-03-10,2025-03-16,0.0,0.0,0.0,1710.57,0.0
162_20250317,162,2025-03-17,2025-03-23,0.0,0.0,604.1,1710.57,-604.1
162_20250324,162,2025-03-24,2025-03-30,0.0,0.0,0.0,1106.46998,0.0
162_20250331,162,2025-03-31,2025-04-06,143.01,46.35,751.69,1106.46998,-655.0301
162_20250407,162,2025-04-07,2025-04-13,59.27,10.39,740.86,451.43997,-691.98
162_20250414,162,2025-04-14,2025-04-20,128.48,28.66,0.0,-240.5403,-140.72034
162_20250421,162,2025-04-21,2025-04-27,0.0,0.0,0.0,-381.2607,-381.2607
162_20250428,162,2025-04-28,2025-05-04,126.08,27.35,0.0,-762.52013,-663.79013
162_20250505,162,2025-05-05,2025-05-11,0.0,0.0,0.0,-1426.31027,-1426.31027
162_20250512,162,2025-05-12,2025-05-18,0.0,0.0,0.0,-2000.0,-2000.0
162_20250519,162,2025-05-19,2025-05-25,0.0,0.0,0.0,-2000.0,-2000.0
162_20250526,162,2025-05-26,2025-06-01,0.0,0.0,0.0,-2000.0,-2000.0
162_20250602,162,2025-06-02,2025-06-08,146.67,43.63,0.0,-2000.0,-1896.96
162_20250609,162,2025-06-09,2025-06-15,142.65,28.21,0.0,-2000.0,-1885.56
162_20250616,162,2025-06-16,2025-06-22,0.0,0.0,0.0,-2000.0,-2000.0
162_20250623,162,2025-06-23,2025-06-29,0.0,0.0,210.81,-2000.0,-2210.81
162_20250630,162,2025-06-30,2025-07-06,0.0,0.0,0.0,-2000.0,-2000.0
162_20250707,162,2025-07-07,2025-07-13,0.0,0.0,368.67,-2000.0,-2368.67
162_20250714,162,2025-07-14,2025-07-20,63.77,21.43,0.0,-2000.0,-1957.66
162_20250721,162,2025-07-21,2025-07-27,144.98,36.66,0.0,-2000.0,-1891.68
162_20250728,162,2025-07-28,2025-08-03,0.0,0.0,0.0,-2000.0,-2000.0
162_20250804,162,2025-08-04,2025-08-10,0.0,0.0,0.0,-2000.0,-2000.0
162_20250811,162,2025-08-11,2025-08-17,0.0,0.0,0.0,-2000.0,-2000.0
162_20250818,162,2025-08-18,2025-08-24,0.0,0.0,0.0,-2000.0,-2000.0
162_20250825,162,2025-08-25,2025-08-31,0.0,0.0,0.0,-2000.0,-2000.0
162_20250901,162,2025-09-01,2025-09-07,0.0,0.0,0.0,-2000.0,-2000.0
162_20250908,162,2025-09-08,2025-09-14,110.6,16.14,0.0,-2000.0,-1905.5402
162_20250915,162,2025-09-15,2025-09-21,0.0,0.0,0.0,-2000.0,-2000.0
162_20250922,162,2025-09-22,2025-09-28,0.0,0.0,0.0,-2000.0,-2000.0
162_20250929,162,2025-09-29,2025-10-05,0.0,0.0,0.0,-2000.0,-2000.0
163_20240101,163,2024-01-01,2024-01-07,0.0,0.0,0.0,78.58,0.0
163_20240108,163,2024-01-08,2024-01-14,88.55,25.25,0.0,78.58,63.3
163_20240115,163,2024-01-15,2024-01-21,0.0,0.0,0.0,141.88,0.0
163_20240122,163,2024-01-22,2024-01-28,0.0,0.0,0.0,141.88,0.0
163_20240129,163,2024-01-29,2024-02-04,0.0,0.0,0.0,141.88,0.0
163_20240205,163,2024-02-05,2024-02-11,0.0,0.0,0.0,141.88,0.0
163_20240212,163,2024-02-12,2024-02-18,0.0,0.0,0.0,141.88,0.0
163_20240219,163,2024-02-19,2024-02-25,0.0,0.0,0.0,141.88,0.0
163_20240226,163,2024-02-26,2024-03-03,0.0,0.0,0.0,141.88,0.0
163_20240304,163,2024-03-04,2024-03-10,0.0,0.0,0.0,141.88,0.0
163_20240311,163,2024-03-11,2024-03-17,0.0,0.0,0.0,141.88,0.0
163_20240318,163,2024-03-18,2024-03-24,0.0,0.0,0.0,141.88,0.0
163_20240325,163,2024-03-25,2024-03-31,0.0,0.0,0.0,141.88,0.0
163_20240401,163,2024-04-01,2024-04-07,0.0,0.0,0.0,141.88,0.0
163_20240408,163,2024-04-08,2024-04-14,0.0,0.0,0.0,141.88,0.0
163_20240415,163,2024-04-15,2024-04-21,0.0,0.0,0.0,141.88,0.0
163_20240422,163,2024-04-22,2024-04-28,0.0,0.0,0.0,141.88,0.0
163_20240429,163,2024-04-29,2024-05-05,0.0,0.0,0.0,141.88,0.0
163_20240506,163,2024-05-06,2024-05-12,0.0,0.0,0.0,141.88,0.0
163_20240513,163,2024-05-13,2024-05-19,56.07,9.02,0.0,141.88,47.05
163_20240520,163,2024-05-20,2024-05-26,259.68,72.63,0.0,188.93,187.05
163_20240527,163,2024-05-27,2024-06-02,0.0,0.0,0.0,375.98,0.0
163_20240603,163,2024-06-03,2024-06-09,73.34,12.21,0.0,375.98,61.13
163_20240610,163,2024-06-10,2024-06-16,0.0,0.0,0.0,437.11,0.0
