lead_id,seller_id,created_at,amount,status,shipping_status,tracking_number
12267,277,2024-01-02 01:16:49.122201,132.05,Confirmed,Returned,TRK202401026415
12268,260,2024-11-11 22:30:01.084736,14.94,Confirmed,Delivered,TRK202411113282
12269,269,2025-08-12 19:54:32.751254,99.48,Cancelled,Pending,
12270,165,2025-03-10 13:57:27.664180,142.91,Contacted,Pending,
12271,88,2025-09-06 07:33:05.771053,122.53,Contacted,Pending,
12272,155,2025-04-08 18:34:22.314059,34.24,Contacted,Pending,
12273,217,2024-11-23 02:17:59.257312,99.73,Confirmed,Shipped,TRK202411232729
12274,158,2025-06-15 19:02:47.012487,134.65,Confirmed,Returned,TRK202506159144
12275,172,2025-02-04 14:10:52.146899,53.85,Confirmed,Delivered,TRK202502049864
12276,284,2025-04-21 05:42:13.811752,124.26,Confirmed,Shipped,TRK202504218664
12277,290,2025-08-26 04:22:27.665975,13.82,Cancelled,Pending,
12278,20,2025-04-07 07:31:17.227047,63.82,Contacted,Pending,
12279,225,2024-05-13 20:08:45.075752,95.99,Confirmed,Shipped,TRK202405137278
12280,221,2024-06-18 00:15:41.147125,15.03,Confirmed,Delivered,TRK202406186390
12281,246,2024-11-16 15:57:53.481245,54.64,Contacted,Pending,
12282,272,2025-08-17 00:39:16.488501,55.11,Confirmed,Shipped,TRK202508178528
12283,197,2024-03-05 02:51:06.146588,126.41,Confirmed,Shipped,TRK202403051380
12284,38,2024-02-14 04:11:59.152075,117.26,Confirmed,Delivered,TRK202402145894
12285,180,2024-03-14 19:31:45.798296,74.14,Confirmed,Shipped,TRK202403149286
12286,287,2025-08-28 12:19:25.969388,82.59,Contacted,Pending,
12287,135,2024-06-12 10:19:24.580476,35.49,Confirmed,Pending,TRK202406121165
12288,61,2025-04-16 06:10:16.657967,107.23,Confirmed,Shipped,TRK202504164579
12289,222,2025-07-29 10:44:10.570947,26.76,Confirmed,Shipped,TRK202507292903
12290,183,2024-04-12 09:18:56.228100,88.81,New,Pending,
12291,189,2024-10-31 02:03:17.824595,13.7,Confirmed,Shipped,TRK202410314195
12292,149,2024-03-26 21:53:20.020221,43.79,Cancelled,Pending,
12293,36,2024-02-25 06:34:26.967332,95.85,Confirmed,Shipped,TRK202402256566
12294,229,2024-04-10 20:42:28.162911,27.85,Contacted,Pending,
12295,198,2025-07-02 17:15:41.759968,40.27,Contacted,Pending,
12296,23,2025-04-18 15:06:34.870305,84.86,Contacted,Pending,
12297,87,2025-06-03 03:14:20.662737,81.72,Contacted,Pending,
12298,280,2024-06-18 21:18:49.253561,115.98,Confirmed,Shipped,TRK202406187706
12299,276,2024-12-05 18:32:35.275780,22.68,Confirmed,Returned,TRK202412057692
12300,83,2025-07-27 06:08:52.582396,141.74,Contacted,Pending,
12301,6,2025-08-27 11:31:22.028954,65.91,Confirmed,Returned,TRK202508272878
12302,298,2025-03-30 23:19:19.311700,89.96,Confirmed,Shipped,TRK202503303174
12303,239,2025-01-17 19:19:39.030533,36.69,Contacted,Pending,
12304,64,2024-12-25 18:42:11.156196,17.27,Confirmed,Delivered,TRK202412252252
12305,148,2024-04-03 12:59:01.395232,116.51,Confirmed,Shipped,TRK202404037789
12306,294,2024-01-21 06:41:27.704741,116.53,Confirmed,Shipped,TRK202401216346
12307,99,2024-07-16 13:57:24.584677,55.2,Contacted,Pending,
12308,236,2025-03-29 14:10:51.006830,100.25,Contacted,Pending,
12309,83,2024-12-31 16:49:42.566296,140.72,Cancelled,Pending,
12310,137,2024-08-23 10:17:14.205031,106.13,Confirmed,Shipped,TRK202408238106
12311,40,2024-07-16 17:18:10.804665,114.8,Contacted,Pending,
12312,195,2025-07-07 08:03:39.818671,43.0,Contacted,Pending,
12313,103,2024-03-08 07:35:54.604632,42.87,New,Pending,
12314,47,2024-12-05 09:22:39.467141,78.3,Confirmed,Delivered,TRK202412052654
12315,168,2025-07-20 08:58:59.929722,80.48,Confirmed,Delivered,TRK202507206585
12316,184,2024-10-19 06:05:23.510052,107.8,Confirmed,Shipped,TRK202410192978
12317,256,2025-04-06 13:13:49.248693,33.76,New,Pending,
12318,10,2024-04-26 02:31:43.302191,63.93,Contacted,Pending,
12319,36,2025-06-21 18:27:21.044906,130.51,Confirmed,Delivered,TRK202506217507
12320,63,2024-08-29 01:24:30.604850,46.85,Confirmed,Pending,TRK202408295434
12321,167,2025-08-05 02:07:29.163516,113.25,Confirmed,Delivered,TRK202508054970
12322,98,2024-08-01 09:57:07.405839,75.77,Confirmed,Shipped,TRK202408017267
12323,295,2025-02-15 16:17:19.597127,149.68,Confirmed,Shipped,TRK202502153950
12324,3,2025-02-28 10:48:15.789595,124.73,Confirmed,Delivered,TRK202502289398
12325,227,2024-09-17 17:51:23.382054,143.78,Confirmed,Returned,TRK202409179933
12326,12,2024-09-19 00:48:29.523930,129.09,New,Pending,
12327,162,2024-02-29 14:26:09.224684,58.56,Contacted,Pending,
12328,46,2024-09-24 12:06:47.175349,134.91,Confirmed,Shipped,TRK202409242453
12329,189,2024-09-04 21:19:19.961771,146.59,Confirmed,Returned,TRK202409041501
12330,141,2024-02-04 08:09:45.959435,14.18,Contacted,Pending,
12331,99,2024-10-05 16:49:22.250709,71.89,Confirmed,Delivered,TRK202410059375
12332,154,2024-10-20 03:32:34.663135,47.4,Confirmed,Shipped,TRK202410204834
12333,168,2025-03-29 13:57:05.941457,30.74,Confirmed,Shipped,TRK202503299724
12334,282,2025-02-20 23:53:48.420223,97.66,Contacted,Pending,
12335,53,2024-04-15 08:05:02.058286,10.23,Contacted,Pending,
12336,38,2024-02-12 04:11:59.152075,51.65,Confirmed,Returned,TRK202402128398
12337,118,2024-12-09 14:54:10.408317,90.55,Contacted,Pending,
12338,177,2025-03-19 09:06:48.673233,84.29,New,Pending,
12339,124,2024-12-23 00:41:36.327893,96.42,New,Pending,
12340,19,2024-09-17 23:27:58.705439,34.64,Contacted,Pending,
12341,195,2025-07-13 08:03:39.818671,102.36,Confirmed,Pending,TRK202507131068
12342,209,2024-03-09 02:42:47.402437,71.24,Confirmed,Delivered,TRK202403095384
12343,42,2025-01-03 17:00:15.386429,30.15,Confirmed,Delivered,TRK202501033219
12344,106,2024-06-30 14:20:41.125987,143.4,Cancelled,Pending,
12345,129,2024-03-17 07:06:57.042609,74.82,Cancelled,Pending,
12346,260,2024-06-22 05:22:28.138926,19.39,Confirmed,Delivered,TRK202406222160
12347,165,2025-03-06 22:14:05.611425,31.5,Confirmed,Shipped,TRK202503063288
12348,252,2024-12-15 10:50:04.795158,125.23,Contacted,Pending,
12349,105,2025-08-28 07:09:27.241173,84.05,Confirmed,Shipped,TRK202508286064
12350,31,2024-08-29 01:53:17.801265,39.12,Contacted,Pending,
12351,263,2025-04-18 03:02:45.419832,73.81,Confirmed,Shipped,TRK202504184211
12352,280,2024-06-22 21:18:49.253561,85.99,Contacted,Pending,
12353,254,2024-03-03 08:19:14.567686,15.55,Confirmed,Shipped,TRK202403035464
12354,29,2024-08-03 06:59:57.945763,13.95,Cancelled,Pending,
12355,146,2024-05-18 08:37:29.822236,146.64,Confirmed,Pending,TRK202405181468
12356,10,2024-04-26 02:31:43.302191,148.29,Confirmed,Shipped,TRK202404269634
12357,13,2024-03-03 03:43:05.527264,108.09,Contacted,Pending,
12358,244,2024-08-31 19:07:40.377483,56.64,Confirmed,Delivered,TRK202408314530
12359,79,2025-05-19 07:49:34.298097,144.01,Confirmed,Shipped,TRK202505191835
12360,270,2024-11-04 13:16:37.480808,57.62,Confirmed,Pending,TRK202411046999
12361,167,2025-08-17 20:31:44.514709,149.73,Confirmed,Delivered,TRK202508177824
12362,190,2025-05-18 23:58:23.062299,52.39,Confirmed,Returned,TRK202505185559
12363,237,2025-01-27 00:33:45.876685,77.0,Confirmed,Shipped,TRK202501278496
12364,18,2025-08-20 14:25:15.208230,136.66,Confirmed,Returned,TRK202508202362
12365,105,2025-07-31 03:43:49.641691,130.87,Contacted,Pending,
12366,206,2025-03-28 14:54:29.586469,139.68,New,Pending,
12367,111,2025-04-01 02:00:01.285283,52.59,Confirmed,Delivered,TRK202504014141
12368,288,2024-06-29 02:52:33.189719,87.74,Confirmed,Shipped,TRK202406294043
12369,199,2024-04-17 06:28:45.830273,49.37,Confirmed,Shipped,TRK202404176555
12370,18,2025-08-20 14:25:15.208230,129.14,Confirmed,Shipped,TRK202508204893
12371,80,2024-04-17 23:35:52.378704,119.63,Confirmed,Shipped,TRK202404175229
12372,170,2024-01-25 19:07:32.219901,147.81,Confirmed,Shipped,TRK202401259462
12373,115,2024-01-22 16:58:09.591641,138.81,Confirmed,Shipped,TRK202401221164
12374,126,2025-05-22 23:44:16.136370,65.78,Contacted,Pending,
12375,112,2025-03-27 23:39:41.681967,107.43,Contacted,Pending,
12376,161,2024-07-16 13:21:37.967972,81.83,Confirmed,Shipped,TRK202407163029
12377,43,2025-07-30 17:33:03.691189,117.69,New,Pending,
12378,254,2024-12-25 17:23:25.171319,128.64,Confirmed,Delivered,TRK202412251157
12379,250,2024-09-20 16:15:06.031075,15.45,New,Pending,
12380,52,2024-06-01 01:17:34.248923,111.83,Confirmed,Shipped,TRK202406011260
12381,166,2025-02-06 12:08:49.901183,65.47,New,Pending,
12382,95,2024-09-01 17:12:11.347152,72.84,Confirmed,Shipped,TRK202409016766
12383,286,2024-11-16 20:13:58.836222,102.37,New,Pending,
12384,210,2024-01-05 09:48:38.609305,31.03,Confirmed,Pending,TRK202401056323
12385,140,2024-02-09 03:32:54.785169,126.6,Confirmed,Shipped,TRK202402098552
12386,57,2024-08-01 20:20:43.504060,10.96,Confirmed,Shipped,TRK202408014160
12387,147,2025-07-03 18:37:49.091034,126.67,Confirmed,Delivered,TRK202507032825
12388,41,2024-04-18 07:52:14.035738,88.97,Confirmed,Shipped,TRK202404185369
12389,134,2025-05-16 21:21:51.953897,64.28,Contacted,Pending,
12390,5,2025-02-15 08:04:11.605836,57.05,Cancelled,Pending,
12391,72,2024-07-02 19:12:47.054999,56.01,Confirmed,Shipped,TRK202407024176
12392,134,2025-05-08 05:09:08.127633,42.42,Confirmed,Shipped,TRK202505082089
12393,83,2025-05-30 18:40:54.293947,108.5,Confirmed,Shipped,TRK202505305901
12394,84,2025-03-17 15:40:59.046339,78.73,Confirmed,Delivered,TRK202503172626
12395,220,2024-11-20 04:35:14.673078,102.23,Confirmed,Delivered,TRK202411208571
12396,132,2025-01-20 20:44:03.121790,119.21,Confirmed,Pending,TRK202501205338
12397,3,2024-04-22 11:50:18.372709,117.63,Contacted,Pending,
12398,248,2024-08-05 19:14:31.948004,124.42,Confirmed,Delivered,TRK202408058738
12399,193,2025-01-05 21:14:16.234194,15.72,Confirmed,Delivered,TRK202501058741
12400,1,2024-05-17 10:54:33.200130,137.96,New,Pending,
12401,54,2025-06-04 22:25:56.044508,33.87,Confirmed,Shipped,TRK202506049753
12402,77,2025-03-11 04:17:37.044199,15.79,Confirmed,Delivered,TRK202503117315
12403,231,2025-02-03 21:55:44.651601,129.38,Confirmed,Delivered,TRK202502032661
12404,178,2025-02-14 23:02:39.970176,106.16,Contacted,Pending,
12405,89,2025-02-06 14:21:39.954822,28.55,Confirmed,Shipped,TRK202502065560
12406,38,2025-08-20 07:26:58.274292,130.0,New,Pending,
12407,1,2025-06-23 02:52:21.707530,71.84,New,Pending,
12408,122,2024-12-20 04:06:41.028220,20.49,Confirmed,Delivered,TRK202412206073
12409,282,2025-02-16 23:53:48.420223,71.91,Confirmed,Delivered,TRK202502162231
12410,114,2024-05-19 15:01:11.779024,82.48,Confirmed,Shipped,TRK202405193898
12411,230,2024-07-06 11:12:53.190109,40.91,Confirmed,Delivered,TRK202407066860
12412,284,2024-03-26 07:39:36.612072,60.21,Cancelled,Pending,
12413,19,2024-09-29 23:27:58.705439,85.74,Confirmed,Shipped,TRK202409294723
12414,275,2024-08-31 14:20:29.266870,65.24,Contacted,Pending,
12415,102,2025-07-17 00:09:30.030021,86.4,New,Pending,
12416,154,2024-10-27 06:49:18.079173,86.08,Confirmed,Delivered,TRK202410275641
12417,230,2024-10-26 14:56:31.525613,135.07,Contacted,Pending,
12418,187,2025-04-12 11:17:51.201600,48.04,Confirmed,Returned,TRK202504121688
12419,45,2025-07-08 16:20:40.244821,26.51,Confirmed,Shipped,TRK202507087341
12420,44,2024-08-11 00:57:50.177361,114.14,Confirmed,Delivered,TRK202408114083
12421,65,2025-09-09 14:02:52.191426,106.1,Confirmed,Pending,TRK202509092244
12422,247,2024-09-24 16:36:06.131820,143.79,Confirmed,Returned,TRK202409249207
12423,279,2024-06-16 21:26:26.030404,106.31,Confirmed,Delivered,TRK202406167501
12424,128,2024-09-20 02:21:50.473759,87.75,Confirmed,Shipped,TRK202409207098
12425,123,2024-12-16 16:42:14.339479,94.74,Contacted,Pending,
12426,239,2025-08-22 11:24:53.283501,58.67,Confirmed,Returned,TRK202508226218
12427,172,2024-10-07 00:32:08.483325,135.63,Contacted,Pending,
12428,103,2025-08-15 01:44:47.906606,97.82,New,Pending,
12429,236,2025-06-18 09:08:19.087145,83.06,Confirmed,Returned,TRK202506186626
12430,53,2024-06-15 21:46:25.380749,106.63,Confirmed,Delivered,TRK202406155879
12431,8,2024-07-30 05:43:49.095807,58.52,Contacted,Pending,
12432,262,2024-08-06 14:23:07.426280,73.38,Confirmed,Pending,TRK202408067133
12433,196,2024-09-03 09:16:13.776382,113.18,Confirmed,Delivered,TRK202409039140
12434,273,2024-01-26 00:48:04.904062,93.27,Confirmed,Returned,TRK202401264070
12435,231,2025-01-19 21:55:44.651601,49.61,Confirmed,Shipped,TRK202501193930
12436,268,2024-11-07 20:40:17.016432,123.83,Confirmed,Shipped,TRK202411071358
12437,264,2025-06-03 19:23:27.282790,138.36,Confirmed,Shipped,TRK202506032925
12438,76,2024-11-16 22:28:41.395351,144.63,Confirmed,Delivered,TRK202411161473
12439,142,2025-02-03 11:13:07.754427,32.69,Confirmed,Shipped,TRK202502034547
12440,65,2024-10-24 09:08:10.273632,124.32,Confirmed,Delivered,TRK202410243306
12441,160,2025-08-29 14:56:53.682528,93.21,Contacted,Pending,
12442,59,2025-04-30 08:44:22.982346,145.3,Cancelled,Pending,
12443,47,2024-05-24 06:14:54.434770,63.73,Confirmed,Shipped,TRK202405247158
12444,70,2024-06-28 18:00:30.613652,96.99,Confirmed,Delivered,TRK202406285543
12445,218,2025-06-15 09:14:58.250518,107.85,Confirmed,Shipped,TRK202506159327
12446,134,2025-05-23 05:55:45.212487,120.39,Confirmed,Delivered,TRK202505238230
12447,299,2024-07-10 02:09:20.184855,45.47,Confirmed,Shipped,TRK202407106550
12448,157,2025-08-22 14:29:17.532023,110.74,Confirmed,Shipped,TRK202508225903
12449,9,2024-03-17 00:16:10.555561,92.46,Contacted,Pending,
12450,166,2025-02-15 12:08:49.901183,126.85,Contacted,Pending,
12451,285,2025-05-10 05:54:03.807567,116.07,Confirmed,Delivered,TRK202505106950
12452,149,2024-03-27 21:53:20.020221,19.7,Contacted,Pending,
12453,72,2024-10-01 00:46:28.944812,29.41,Confirmed,Shipped,TRK202410014404
12454,18,2025-08-08 14:25:15.208230,77.13,Confirmed,Shipped,TRK202508087443
12455,86,2025-01-04 13:30:17.374249,114.71,Contacted,Pending,
12456,87,2025-06-18 03:14:20.662737,116.17,Confirmed,Shipped,TRK202506188289
12457,11,2025-06-22 16:32:02.604541,109.08,Confirmed,Shipped,TRK202506222267
12458,42,2024-06-20 14:10:35.185037,93.35,Cancelled,Pending,
12459,104,2025-07-02 20:02:43.643284,116.22,Contacted,Pending,
12460,182,2025-02-19 18:31:03.777056,38.92,Confirmed,Returned,TRK202502193933
12461,3,2025-03-01 10:48:15.789595,27.07,Cancelled,Pending,
12462,266,2024-10-14 21:39:44.963915,66.49,Confirmed,Delivered,TRK202410149282
12463,194,2024-04-01 07:08:57.115999,33.28,Confirmed,Shipped,TRK202404015632
12464,172,2025-08-27 17:27:40.126594,22.22,Contacted,Pending,
12465,75,2025-08-01 10:18:19.714558,41.75,Confirmed,Delivered,TRK202508018711
12466,51,2024-05-14 07:33:58.121273,144.09,Confirmed,Shipped,TRK202405143874
12467,29,2024-07-27 06:59:57.945763,42.98,Confirmed,Shipped,TRK202407277667
12468,91,2025-01-19 10:52:04.506953,40.23,Confirmed,Delivered,TRK202501192856
12469,69,2025-04-08 18:11:33.267714,18.74,Contacted,Pending,
12470,72,2024-12-19 22:08:58.579319,103.93,Contacted,Pending,
12471,222,2025-07-27 10:44:10.570947,108.35,Confirmed,Shipped,TRK202507279221
12472,117,2024-06-27 19:09:59.025961,106.8,Confirmed,Shipped,TRK202406278047
12473,62,2025-09-02 04:32:45.684364,100.19,Confirmed,Shipped,TRK202509025152
12474,129,2025-01-23 23:52:49.272621,10.98,Confirmed,Shipped,TRK202501231869
12475,147,2025-01-30 08:24:55.293257,70.61,Contacted,Pending,
12476,289,2024-06-14 12:20:49.422409,116.48,Confirmed,Delivered,TRK202406148587
12477,186,2024-03-17 14:27:08.087507,79.49,Confirmed,Delivered,TRK202403174014
12478,266,2024-05-21 20:20:27.609203,122.38,Confirmed,Shipped,TRK202405217321
12479,213,2025-06-17 12:33:49.234150,139.36,Confirmed,Shipped,TRK202506176919
12480,200,2025-01-11 09:04:35.528744,25.72,Confirmed,Returned,TRK202501114205
12481,141,2024-05-17 10:09:38.502268,120.62,Contacted,Pending,
12482,171,2025-03-20 00:21:12.226149,22.42,New,Pending,
12483,163,2025-06-17 09:52:45.108195,101.09,Contacted,Pending,
12484,222,2025-08-02 20:15:32.620580,58.89,Confirmed,Pending,TRK202508022322
12485,230,2024-11-05 15:32:56.695705,41.03,Contacted,Pending,
12486,129,2025-05-14 16:59:38.051005,83.58,Confirmed,Delivered,TRK202505141843
12487,114,2024-05-25 21:20:48.213525,72.15,Contacted,Pending,
12488,39,2025-02-21 14:42:23.703952,112.7,Confirmed,Delivered,TRK202502216896
12489,215,2025-07-07 15:42:31.002331,127.62,Confirmed,Shipped,TRK202507075753
12490,249,2024-02-06 14:22:33.963875,71.06,Contacted,Pending,
12491,156,2025-05-20 01:59:27.325424,123.09,New,Pending,
12492,77,2025-02-24 04:17:37.044199,22.45,Confirmed,Delivered,TRK202502244949
12493,219,2025-06-17 04:05:16.945346,55.72,Confirmed,Returned,TRK202506179479
12494,242,2024-06-16 03:56:55.845887,18.71,Confirmed,Pending,TRK202406165448
12495,196,2025-08-17 08:26:24.345211,30.31,Confirmed,Shipped,TRK202508179146
12496,10,2024-05-13 02:31:43.302191,140.32,Cancelled,Pending,
12497,13,2024-12-18 00:16:05.670280,119.88,Confirmed,Delivered,TRK202412187995
12498,6,2025-08-14 11:31:22.028954,60.9,Cancelled,Pending,
12499,246,2025-04-22 21:39:49.154094,13.38,Contacted,Pending,
12500,271,2024-01-29 16:08:57.501364,116.33,Contacted,Pending,
12501,121,2025-03-28 21:28:59.205759,104.26,Confirmed,Shipped,TRK202503289876
12502,135,2024-07-01 09:59:53.175263,73.61,Confirmed,Delivered,TRK202407017219
12503,274,2024-08-26 08:20:56.850129,32.29,Confirmed,Shipped,TRK202408264251
12504,153,2024-11-02 03:47:59.976294,24.11,Confirmed,Shipped,TRK202411027974
12505,8,2025-06-09 17:47:28.672542,105.94,Contacted,Pending,
12506,73,2025-06-04 15:33:48.918861,51.36,Confirmed,Delivered,TRK202506049187
12507,75,2025-09-03 18:22:30.459384,145.08,Contacted,Pending,
12508,166,2025-02-04 12:08:49.901183,129.82,New,Pending,
12509,144,2024-09-15 08:24:48.427328,103.51,Confirmed,Delivered,TRK202409151702
12510,123,2025-05-26 21:20:36.147172,92.18,Confirmed,Shipped,TRK202505261725
12511,45,2025-05-15 06:52:56.238881,134.83,Confirmed,Shipped,TRK202505151623
12512,150,2025-06-27 08:38:03.447628,124.96,Confirmed,Pending,TRK202506273268
12513,272,2025-08-25 00:39:16.488501,65.7,Confirmed,Shipped,TRK202508259349
12514,133,2024-09-11 13:14:39.087881,77.39,Contacted,Pending,
12515,273,2024-10-16 08:24:43.123878,70.95,Confirmed,Shipped,TRK202410164767
12516,68,2025-04-11 14:32:46.772346,75.0,Confirmed,Delivered,TRK202504118405
12517,7,2024-05-10 04:17:28.893855,95.29,Confirmed,Shipped,TRK202405101883
12518,267,2024-02-10 14:12:29.360278,42.32,Contacted,Pending,
12519,251,2024-03-12 09:07:01.131862,15.57,New,Pending,
12520,236,2024-03-14 14:23:20.335211,29.48,Confirmed,Shipped,TRK202403143633
12521,69,2024-08-01 02:00:16.232318,94.77,Confirmed,Shipped,TRK202408015459
12522,276,2025-06-15 00:21:00.267024,78.96,Contacted,Pending,
12523,68,2024-01-10 11:36:09.075250,37.52,Confirmed,Returned,TRK202401103299
12524,262,2025-01-12 20:31:12.089492,38.17,Confirmed,Delivered,TRK202501126799
12525,231,2025-08-09 05:26:05.836500,18.28,Contacted,Pending,
12526,172,2024-08-31 07:53:05.272602,22.02,Cancelled,Pending,
12527,149,2024-03-17 21:53:20.020221,69.26,Confirmed,Shipped,TRK202403179815
12528,99,2024-07-18 13:57:24.584677,22.46,Confirmed,Delivered,TRK202407186591
12529,105,2025-09-06 07:09:27.241173,34.36,Confirmed,Shipped,TRK202509065447
12530,149,2024-03-20 21:53:20.020221,132.25,Confirmed,Delivered,TRK202403203445
12531,211,2024-12-01 02:20:37.803534,51.98,Cancelled,Pending,
12532,198,2025-04-17 11:14:22.566515,89.84,Contacted,Pending,
12533,232,2024-04-03 14:15:30.874034,36.43,New,Pending,
12534,193,2025-01-12 21:14:16.234194,35.24,Contacted,Pending,
12535,31,2025-03-26 07:44:43.215276,105.31,Confirmed,Shipped,TRK202503267759
12536,284,2024-01-29 18:53:53.904773,37.54,Confirmed,Delivered,TRK202401294054
12537,10,2024-07-14 17:22:44.865623,141.97,Confirmed,Delivered,TRK202407146628
12538,280,2024-06-25 21:18:49.253561,106.69,Confirmed,Delivered,TRK202406258177
12539,254,2024-12-14 17:23:25.171319,54.78,Confirmed,Shipped,TRK202412147802
12540,198,2024-11-07 12:18:07.414664,47.99,Confirmed,Shipped,TRK202411071679
12541,22,2024-11-15 21:35:34.529088,141.05,Confirmed,Shipped,TRK202411158032
12542,259,2024-04-13 06:43:35.732217,88.55,Confirmed,Shipped,TRK202404138002
12543,175,2025-07-28 03:38:53.170266,95.49,Confirmed,Delivered,TRK202507281205
12544,1,2024-08-30 19:50:40.436259,127.45,New,Pending,
12545,90,2024-01-14 04:42:48.454341,137.4,Confirmed,Shipped,TRK202401148802
12546,220,2024-02-10 13:34:50.754782,42.54,Confirmed,Delivered,TRK202402108758
12547,57,2025-07-30 13:31:01.602592,55.95,Confirmed,Pending,TRK202507303533
12548,67,2025-08-04 21:52:02.203831,148.52,Contacted,Pending,
12549,20,2025-05-05 22:53:55.786921,131.4,Confirmed,Shipped,TRK202505053660
12550,201,2024-04-08 20:15:31.544796,52.2,Confirmed,Delivered,TRK202404081508
12551,61,2024-11-18 20:41:13.791552,21.94,Cancelled,Pending,
12552,180,2025-04-30 14:30:53.071652,79.01,Confirmed,Delivered,TRK202504306039
12553,174,2024-08-29 08:41:06.913798,12.04,New,Pending,
12554,113,2025-03-22 23:51:03.212813,109.42,Confirmed,Delivered,TRK202503222916
12555,68,2025-04-23 14:32:46.772346,38.62,Confirmed,Delivered,TRK202504234614
12556,96,2025-02-23 17:47:47.154344,108.84,Cancelled,Pending,
12557,260,2025-03-16 13:48:00.278478,86.14,Contacted,Pending,
12558,210,2025-05-16 22:04:00.070325,32.97,Contacted,Pending,
12559,40,2024-12-15 20:18:43.445501,141.9,Confirmed,Delivered,TRK202412159335
12560,78,2025-08-12 00:16:35.822703,145.24,Cancelled,Pending,
12561,244,2025-07-03 20:00:20.474125,35.03,Contacted,Pending,
12562,54,2025-02-21 14:37:34.265093,62.34,Cancelled,Pending,
12563,122,2024-03-10 01:13:04.175849,93.84,Confirmed,Pending,TRK202403104850
12564,45,2025-05-24 06:52:56.238881,53.01,Confirmed,Delivered,TRK202505249669
12565,120,2025-02-07 14:17:13.429003,18.18,Contacted,Pending,
12566,33,2024-01-27 10:31:20.890671,88.7,Contacted,Pending,
12567,81,2025-07-05 14:34:11.031111,95.35,Confirmed,Shipped,TRK202507059790
12568,209,2024-10-14 02:15:10.233936,130.59,Confirmed,Delivered,TRK202410142632
12569,193,2025-02-21 03:13:02.188733,128.1,Cancelled,Pending,
12570,49,2024-08-14 21:44:38.750038,103.62,Confirmed,Shipped,TRK202408141954
12571,58,2024-02-14 05:15:34.557400,80.62,Confirmed,Delivered,TRK202402149235
12572,140,2024-10-30 09:40:18.737193,34.47,Confirmed,Delivered,TRK202410301634
12573,143,2025-06-24 05:15:42.266279,129.98,Contacted,Pending,
12574,31,2024-01-17 07:31:32.960639,45.6,New,Pending,
12575,13,2024-07-07 13:07:21.004552,31.74,New,Pending,
12576,158,2024-01-17 05:24:15.506999,136.96,Cancelled,Pending,
12577,220,2024-03-17 23:23:24.722513,23.39,Confirmed,Returned,TRK202403176725
12578,271,2024-02-02 16:08:57.501364,24.22,Cancelled,Pending,
12579,48,2024-05-30 15:20:23.399752,98.39,Confirmed,Shipped,TRK202405306143
12580,154,2024-12-26 02:16:31.323996,76.05,Confirmed,Shipped,TRK202412268648
12581,100,2024-11-09 08:14:40.843256,105.36,Confirmed,Delivered,TRK202411092967
12582,260,2024-07-04 05:22:28.138926,45.82,Confirmed,Pending,TRK202407041221
12583,240,2024-08-13 17:54:12.131211,146.73,Contacted,Pending,
12584,171,2025-06-20 16:46:26.186670,79.94,Cancelled,Pending,
12585,296,2025-06-26 21:42:37.375863,76.85,Confirmed,Shipped,TRK202506262599
12586,66,2025-01-04 20:22:54.499518,85.14,Contacted,Pending,
12587,229,2025-06-10 23:01:01.149158,91.1,Contacted,Pending,
12588,201,2024-07-13 14:39:45.998309,87.91,Confirmed,Returned,TRK202407139883
12589,289,2024-05-10 10:25:29.232544,100.5,Confirmed,Delivered,TRK202405103694
12590,39,2025-07-11 04:15:41.560851,82.2,Confirmed,Shipped,TRK202507114855
12591,115,2025-09-03 23:57:08.868073,132.97,Contacted,Pending,
12592,16,2025-05-15 20:13:08.142957,82.44,Contacted,Pending,
12593,219,2024-06-25 16:49:45.460920,19.5,Confirmed,Shipped,TRK202406257906
12594,96,2024-04-13 22:46:11.505792,17.29,Confirmed,Pending,TRK202404131826
12595,224,2024-08-24 09:32:28.948343,128.19,Confirmed,Delivered,TRK202408243008
12596,278,2025-01-24 12:29:58.295730,51.36,Contacted,Pending,
12597,75,2024-11-19 22:11:33.123859,61.0,Confirmed,Delivered,TRK202411194526
12598,137,2025-04-24 06:41:18.008387,18.82,Cancelled,Pending,
12599,282,2025-03-01 23:53:48.420223,33.93,New,Pending,
12600,186,2025-03-09 08:16:06.897329,121.1,Cancelled,Pending,
12601,33,2025-01-04 19:15:22.098657,108.8,Cancelled,Pending,
12602,159,2024-11-16 01:11:52.812862,16.44,New,Pending,
12603,56,2025-07-21 18:27:50.222416,134.6,Confirmed,Delivered,TRK202507211783
12604,130,2024-06-09 01:47:21.389485,147.58,Confirmed,Shipped,TRK202406096545
12605,102,2025-07-02 00:09:30.030021,38.71,Cancelled,Pending,
12606,35,2025-05-03 13:28:02.144800,117.17,Cancelled,Pending,
12607,292,2024-06-12 19:45:04.550667,54.88,Contacted,Pending,
12608,193,2024-12-13 14:29:12.834005,18.25,Confirmed,Shipped,TRK202412135499
12609,170,2024-09-08 08:22:03.392469,96.53,Cancelled,Pending,
12610,113,2024-07-24 07:52:15.530111,111.98,Confirmed,Delivered,TRK202407242435
12611,185,2024-11-01 03:48:55.886081,139.44,Confirmed,Returned,TRK202411015887
12612,153,2024-10-01 16:01:36.380955,143.45,Confirmed,Shipped,TRK202410014699
