credit_id,user_id,role,message_time,message
405,18,AM,2024-07-13 15:36:15.423632,Requesting credit of $310.32 for seller 161
405,5,SAM,2024-07-15 09:36:15.423632,Approved
406,16,AM,2024-09-25 03:08:12.670656,Requesting credit of $595.25 for seller 288
406,2,SAM,2024-09-26 16:08:12.670656,Approved
407,3,AM,2025-08-13 07:09:27.241173,Requesting credit of $604.8 for seller 105
407,3,SAM,2025-08-15 05:09:27.241173,Approved
408,8,AM,2025-04-18 18:23:41.889888,Requesting credit of $509.01 for seller 2
408,5,SAM,2025-04-20 10:23:41.889888,Approved
409,4,AM,2025-08-20 14:02:52.191426,Requesting credit of $293.22 for seller 65
409,2,SAM,2025-08-22 07:02:52.191426,Approved
410,12,AM,2025-02-24 13:48:00.278478,Requesting credit of $432.11 for seller 260
410,1,SAM,2025-02-26 05:48:00.278478,Approved
411,8,AM,2024-10-24 10:37:10.906323,Requesting credit of $792.98 for seller 79
411,5,SAM,2024-10-25 01:37:10.906323,Approved
412,9,AM,2025-04-04 07:17:02.309548,Requesting credit of $623.92 for seller 185
412,1,SAM,2025-04-04 12:17:02.309548,Approved
413,13,AM,2024-03-25 22:33:17.097874,Requesting credit of $517.84 for seller 266
413,1,SAM,2024-03-26 23:33:17.097874,Approved
414,15,AM,2024-11-11 01:12:13.098486,Requesting credit of $262.29 for seller 96
414,2,SAM,2024-11-11 14:12:13.098486,Approved
415,20,AM,2025-04-29 02:01:20.638264,Requesting credit of $633.7 for seller 145
415,5,SAM,2025-04-29 10:01:20.638264,Approved
416,12,AM,2025-03-14 13:57:05.941457,Requesting credit of $350.72 for seller 168
416,1,SAM,2025-03-15 13:57:05.941457,Approved
417,1,AM,2024-05-06 05:31:26.173167,Requesting credit of $414.36 for seller 157
417,1,SAM,2024-05-06 20:31:26.173167,Approved
418,3,AM,2025-01-08 10:10:04.117517,Requesting credit of $799.14 for seller 45
418,3,SAM,2025-01-09 04:10:04.117517,Approved
419,8,AM,2024-10-02 15:06:32.753923,Requesting credit of $529.47 for seller 91
419,5,SAM,2024-10-02 19:06:32.753923,Approved
420,3,AM,2024-07-30 08:25:09.731621,Requesting credit of $754.06 for seller 70
420,3,SAM,2024-08-01 02:25:09.731621,Approved
421,20,AM,2024-05-14 15:20:23.399752,Requesting credit of $547.54 for seller 48
421,5,SAM,2024-05-16 02:20:23.399752,Approved
422,6,AM,2024-11-07 05:06:34.695693,Requesting credit of $253.99 for seller 109
422,2,SAM,2024-11-09 03:06:34.695693,Approved
423,11,AM,2024-02-22 16:13:15.284154,Requesting credit of $316.83 for seller 277
423,4,SAM,2024-02-24 16:13:15.284154,Rejected
424,18,AM,2025-08-22 20:58:36.492776,Requesting credit of $287.11 for seller 27
424,5,SAM,2025-08-24 04:58:36.492776,Approved
425,17,AM,2025-03-28 02:48:20.154052,Requesting credit of $562.12 for seller 122
425,5,SAM,2025-03-29 04:48:20.154052,Approved
426,20,AM,2024-02-13 01:24:27.054708,Requesting credit of $253.92 for seller 145
426,5,SAM,2024-02-13 15:24:27.054708,Approved
427,8,AM,2024-09-24 23:11:39.559118,Requesting credit of $614.49 for seller 2
427,5,SAM,2024-09-25 09:11:39.559118,Rejected
428,9,AM,2024-10-15 14:24:45.422935,Requesting credit of $566.99 for seller 279
428,1,SAM,2024-10-16 15:24:45.422935,Approved
429,5,AM,2024-08-14 02:02:59.062854,Requesting credit of $286.43 for seller 163
429,2,SAM,2024-08-15 20:02:59.062854,Approved
430,19,AM,2025-07-14 04:42:08.294895,Requesting credit of $613.48 for seller 42
430,1,SAM,2025-07-16 04:42:08.294895,Approved
431,1,AM,2024-11-29 08:20:31.996580,Requesting credit of $216.71 for seller 223
431,1,SAM,2024-11-29 18:20:31.996580,Rejected
432,13,AM,2024-06-25 19:12:36.484137,Requesting credit of $757.4 for seller 228
432,1,SAM,2024-06-25 23:12:36.484137,Approved
433,13,AM,2024-12-31 17:34:45.743778,Requesting credit of $367.36 for seller 206
433,1,SAM,2025-01-01 03:34:45.743778,Rejected
434,14,AM,2024-09-11 07:22:49.706425,Requesting credit of $756.84 for seller 5
434,1,SAM,2024-09-12 06:22:49.706425,Approved
435,17,AM,2024-01-21 00:54:39.414057,Requesting credit of $374.34 for seller 199
435,5,SAM,2024-01-22 04:54:39.414057,Approved
436,12,AM,2024-05-17 06:59:09.860713,Requesting credit of $692.14 for seller 181
436,1,SAM,2024-05-18 14:59:09.860713,Approved
437,13,AM,2025-01-12 05:57:39.635039,Requesting credit of $273.28 for seller 229
437,1,SAM,2025-01-12 14:57:39.635039,Approved
438,14,AM,2025-02-24 13:57:27.664180,Requesting credit of $321.3 for seller 165
438,1,SAM,2025-02-24 20:57:27.664180,Approved
439,6,AM,2024-12-03 00:41:36.327893,Requesting credit of $200.2 for seller 124
439,2,SAM,2024-12-04 16:41:36.327893,Approved
440,5,AM,2024-02-17 09:07:01.131862,Requesting credit of $507.05 for seller 251
440,2,SAM,2024-02-18 22:07:01.131862,Approved
441,6,AM,2024-05-27 11:55:10.749344,Requesting credit of $276.85 for seller 218
441,2,SAM,2024-05-28 02:55:10.749344,Approved
442,6,AM,2024-05-07 06:14:54.434770,Requesting credit of $670.15 for seller 47
442,2,SAM,2024-05-08 13:14:54.434770,Rejected
443,9,AM,2025-07-31 08:53:00.156790,Requesting credit of $697.03 for seller 186
443,1,SAM,2025-08-01 04:53:00.156790,Approved
444,8,AM,2025-05-06 06:28:30.209345,Requesting credit of $416.24 for seller 32
444,5,SAM,2025-05-07 11:28:30.209345,Approved
445,8,AM,2025-03-23 20:21:23.561975,Requesting credit of $776.49 for seller 182
445,5,SAM,2025-03-25 13:21:23.561975,Approved
446,19,AM,2024-09-07 02:21:50.473759,Requesting credit of $396.23 for seller 128
446,1,SAM,2024-09-08 19:21:50.473759,Approved
447,5,AM,2024-03-04 11:20:30.034854,Requesting credit of $762.44 for seller 44
447,2,SAM,2024-03-05 09:20:30.034854,Approved
448,17,AM,2025-05-25 03:14:20.662737,Requesting credit of $372.86 for seller 87
448,5,SAM,2025-05-26 19:14:20.662737,Approved
449,8,AM,2024-08-28 10:34:39.940224,Requesting credit of $688.67 for seller 232
449,5,SAM,2024-08-30 05:34:39.940224,Approved
450,4,AM,2025-01-24 19:15:18.506268,Requesting credit of $740.86 for seller 162
450,2,SAM,2025-01-25 02:15:18.506268,Approved
451,3,AM,2025-07-31 14:25:15.208230,Requesting credit of $280.99 for seller 18
451,3,SAM,2025-08-01 13:25:15.208230,Approved
452,17,AM,2025-06-12 20:00:07.707006,Requesting credit of $580.93 for seller 204
452,5,SAM,2025-06-13 08:00:07.707006,Approved
453,19,AM,2025-06-24 22:25:23.436878,Requesting credit of $344.69 for seller 289
453,1,SAM,2025-06-26 16:25:23.436878,Approved
454,6,AM,2024-04-06 01:46:16.840700,Requesting credit of $323.37 for seller 62
454,2,SAM,2024-04-07 14:46:16.840700,Approved
455,1,AM,2024-01-22 18:53:53.904773,Requesting credit of $249.01 for seller 284
455,1,SAM,2024-01-24 06:53:53.904773,Approved
456,18,AM,2024-06-23 13:07:21.004552,Requesting credit of $281.13 for seller 13
456,5,SAM,2024-06-24 05:07:21.004552,Approved
457,6,AM,2024-09-01 19:02:45.512659,Requesting credit of $378.57 for seller 109
457,2,SAM,2024-09-02 22:02:45.512659,Approved
458,3,AM,2024-09-03 17:28:12.786041,Requesting credit of $432.86 for seller 108
458,3,SAM,2024-09-05 16:28:12.786041,Rejected
459,4,AM,2024-01-03 03:43:28.030528,Requesting credit of $717.63 for seller 298
459,2,SAM,2024-01-04 20:43:28.030528,Approved
460,15,AM,2024-08-05 18:04:17.446215,Requesting credit of $233.67 for seller 241
460,2,SAM,2024-08-06 16:04:17.446215,Rejected
461,1,AM,2024-02-05 16:23:32.913392,Requesting credit of $354.4 for seller 174
461,1,SAM,2024-02-06 10:23:32.913392,Approved
462,13,AM,2024-05-24 00:43:43.640828,Requesting credit of $740.89 for seller 267
462,1,SAM,2024-05-25 23:43:43.640828,Rejected
463,18,AM,2024-05-17 01:17:34.248923,Requesting credit of $676.11 for seller 52
463,5,SAM,2024-05-17 19:17:34.248923,Approved
464,8,AM,2024-01-21 08:00:11.733776,Requesting credit of $492.8 for seller 126
464,5,SAM,2024-01-22 10:00:11.733776,Approved
465,13,AM,2024-07-02 11:39:09.910968,Requesting credit of $275.43 for seller 267
465,1,SAM,2024-07-03 16:39:09.910968,Approved
466,6,AM,2024-02-05 05:26:55.783948,Requesting credit of $241.2 for seller 159
466,2,SAM,2024-02-06 23:26:55.783948,Approved
467,9,AM,2024-06-11 23:05:13.723449,Requesting credit of $410.33 for seller 197
467,1,SAM,2024-06-12 20:05:13.723449,Approved
468,2,AM,2024-02-02 14:10:02.212210,Requesting credit of $771.91 for seller 192
468,1,SAM,2024-02-04 03:10:02.212210,Approved
469,15,AM,2024-09-04 09:28:50.326731,Requesting credit of $463.0 for seller 96
469,2,SAM,2024-09-06 08:28:50.326731,Approved
470,10,AM,2025-02-22 16:30:03.415337,Requesting credit of $441.42 for seller 66
470,5,SAM,2025-02-23 22:30:03.415337,Approved
471,13,AM,2024-11-27 11:01:59.093323,Requesting credit of $517.05 for seller 98
471,1,SAM,2024-11-28 12:01:59.093323,Approved
472,19,AM,2025-02-04 10:48:15.789595,Requesting credit of $610.27 for seller 3
472,1,SAM,2025-02-05 22:48:15.789595,Approved
473,20,AM,2024-03-26 16:37:13.102314,Requesting credit of $720.26 for seller 125
473,5,SAM,2024-03-27 02:37:13.102314,Approved
474,9,AM,2024-03-26 03:33:40.633092,Requesting credit of $593.2 for seller 197
474,1,SAM,2024-03-28 02:33:40.633092,Approved
475,13,AM,2024-03-14 19:27:25.249992,Requesting credit of $303.13 for seller 29
475,1,SAM,2024-03-16 01:27:25.249992,Approved
476,4,AM,2025-07-25 14:25:08.748713,Requesting credit of $726.16 for seller 298
476,2,SAM,2025-07-27 00:25:08.748713,Rejected
477,1,AM,2025-06-24 12:32:35.316907,Requesting credit of $213.51 for seller 189
477,1,SAM,2025-06-25 04:32:35.316907,Approved
478,15,AM,2024-11-21 18:32:35.275780,Requesting credit of $766.08 for seller 276
478,2,SAM,2024-11-22 07:32:35.275780,Approved
479,11,AM,2024-10-05 08:03:58.736598,Requesting credit of $558.54 for seller 80
479,4,SAM,2024-10-05 21:03:58.736598,Approved
480,6,AM,2024-07-07 15:15:01.876272,Requesting credit of $520.6 for seller 28
480,2,SAM,2024-07-08 15:15:01.876272,Approved
481,11,AM,2024-12-19 14:07:12.250457,Requesting credit of $720.03 for seller 152
481,4,SAM,2024-12-21 06:07:12.250457,Approved
482,7,AM,2025-03-06 16:15:33.391845,Requesting credit of $707.19 for seller 35
482,1,SAM,2025-03-07 23:15:33.391845,Approved
483,17,AM,2024-02-16 12:28:39.268232,Requesting credit of $474.99 for seller 187
483,5,SAM,2024-02-18 02:28:39.268232,Approved
484,8,AM,2024-09-15 00:32:08.483325,Requesting credit of $329.93 for seller 172
484,5,SAM,2024-09-15 16:32:08.483325,Rejected
485,14,AM,2024-01-24 04:24:13.640104,Requesting credit of $348.89 for seller 94
485,1,SAM,2024-01-25 03:24:13.640104,Approved
486,17,AM,2025-03-16 01:00:17.236423,Requesting credit of $579.75 for seller 58
486,5,SAM,2025-03-17 00:00:17.236423,Approved
487,11,AM,2024-02-18 21:58:19.118997,Requesting credit of $562.71 for seller 86
487,4,SAM,2024-02-20 20:58:19.118997,Approved
488,6,AM,2024-07-27 13:54:25.916730,Requesting credit of $588.52 for seller 103
488,2,SAM,2024-07-28 03:54:25.916730,Approved
489,13,AM,2025-06-29 18:28:08.304803,Requesting credit of $529.33 for seller 211
489,1,SAM,2025-06-30 11:28:08.304803,Approved
490,8,AM,2025-03-26 18:37:50.037171,Requesting credit of $653.8 for seller 244
490,5,SAM,2025-03-27 22:37:50.037171,Approved
491,19,AM,2024-07-30 09:21:40.449256,Requesting credit of $722.24 for seller 300
491,1,SAM,2024-08-01 07:21:40.449256,Approved
492,19,AM,2025-07-25 07:01:03.455479,Requesting credit of $277.86 for seller 42
492,1,SAM,2025-07-26 11:01:03.455479,Approved
493,19,AM,2025-01-15 21:10:59.347148,Requesting credit of $790.38 for seller 289
493,1,SAM,2025-01-16 20:10:59.347148,Approved
494,4,AM,2025-08-07 00:16:35.822703,Requesting credit of $355.56 for seller 78
494,2,SAM,2025-08-08 06:16:35.822703,Approved
495,3,AM,2025-01-09 11:28:02.492696,Requesting credit of $737.74 for seller 155
495,3,SAM,2025-01-09 21:28:02.492696,Approved
496,15,AM,2024-03-09 21:48:49.917940,Requesting credit of $535.2 for seller 238
496,2,SAM,2024-03-11 03:48:49.917940,Approved
497,13,AM,2024-04-29 01:39:15.704541,Requesting credit of $397.78 for seller 270
497,1,SAM,2024-05-01 01:39:15.704541,Approved
498,3,AM,2024-05-20 00:08:53.341865,Requesting credit of $583.95 for seller 252
498,3,SAM,2024-05-21 16:08:53.341865,Approved
499,14,AM,2024-05-07 06:36:04.351606,Requesting credit of $652.44 for seller 255
499,1,SAM,2024-05-08 02:36:04.351606,Approved
500,20,AM,2024-04-03 15:58:58.135248,Requesting credit of $399.13 for seller 125
500,5,SAM,2024-04-04 01:58:58.135248,Approved
501,9,AM,2024-10-11 06:49:18.079173,Requesting credit of $503.37 for seller 154
501,1,SAM,2024-10-12 13:49:18.079173,Approved
502,9,AM,2025-06-29 23:42:19.321125,Requesting credit of $285.27 for seller 274
502,1,SAM,2025-07-01 21:42:19.321125,Approved
503,3,AM,2024-05-18 06:32:02.472173,Requesting credit of $792.65 for seller 69
503,3,SAM,2024-05-19 09:32:02.472173,Approved
504,9,AM,2025-06-06 04:49:16.672600,Requesting credit of $380.68 for seller 131
504,1,SAM,2025-06-08 04:49:16.672600,Approved
505,1,AM,2024-03-10 01:26:50.341879,Requesting credit of $734.08 for seller 57
505,1,SAM,2024-03-12 01:26:50.341879,Approved
506,20,AM,2024-12-24 21:14:16.234194,Requesting credit of $553.34 for seller 193
506,5,SAM,2024-12-26 07:14:16.234194,Approved
507,10,AM,2024-07-27 04:08:11.208459,Requesting credit of $569.52 for seller 66
507,5,SAM,2024-07-28 23:08:11.208459,Rejected
508,11,AM,2025-07-08 03:38:53.170266,Requesting credit of $433.23 for seller 175
508,4,SAM,2025-07-08 14:38:53.170266,Approved
509,8,AM,2024-06-13 08:49:25.831098,Requesting credit of $697.65 for seller 242
509,5,SAM,2024-06-15 00:49:25.831098,Approved
510,13,AM,2025-02-18 08:21:22.005904,Requesting credit of $318.38 for seller 9
510,1,SAM,2025-02-20 08:21:22.005904,Approved
511,8,AM,2024-05-22 03:56:55.845887,Requesting credit of $645.14 for seller 242
511,5,SAM,2024-05-24 01:56:55.845887,Approved
512,18,AM,2024-05-02 08:37:29.822236,Requesting credit of $257.57 for seller 146
512,5,SAM,2024-05-02 15:37:29.822236,Rejected
513,4,AM,2024-11-13 00:54:24.407763,Requesting credit of $725.3 for seller 93
513,2,SAM,2024-11-13 14:54:24.407763,Rejected
514,6,AM,2024-04-10 08:15:33.168391,Requesting credit of $696.79 for seller 143
514,2,SAM,2024-04-11 02:15:33.168391,Approved
515,10,AM,2024-03-30 18:44:46.443423,Requesting credit of $748.52 for seller 221
515,5,SAM,2024-04-01 10:44:46.443423,Approved
516,11,AM,2024-03-15 06:52:49.208456,Requesting credit of $225.28 for seller 31
516,4,SAM,2024-03-15 16:52:49.208456,Approved
517,5,AM,2025-01-27 20:10:26.895536,Requesting credit of $407.18 for seller 249
517,2,SAM,2025-01-29 14:10:26.895536,Approved
518,1,AM,2024-10-30 21:23:03.677320,Requesting credit of $757.27 for seller 284
518,1,SAM,2024-10-31 22:23:03.677320,Approved
519,13,AM,2024-09-27 02:40:47.223959,Requesting credit of $631.4 for seller 211
519,1,SAM,2024-09-28 03:40:47.223959,Approved
520,18,AM,2024-07-16 14:23:07.426280,Requesting credit of $535.81 for seller 262
520,5,SAM,2024-07-17 01:23:07.426280,Rejected
521,13,AM,2024-02-22 00:16:10.555561,Requesting credit of $623.54 for seller 9
521,1,SAM,2024-02-23 15:16:10.555561,Approved
522,10,AM,2024-12-13 05:21:12.968402,Requesting credit of $649.71 for seller 212
522,5,SAM,2024-12-14 11:21:12.968402,Approved
523,9,AM,2025-06-06 22:47:00.533219,Requesting credit of $382.45 for seller 73
523,1,SAM,2025-06-07 14:47:00.533219,Approved
524,1,AM,2024-11-16 18:43:08.232232,Requesting credit of $363.1 for seller 4
524,1,SAM,2024-11-17 05:43:08.232232,Approved
525,19,AM,2024-11-15 12:26:09.340045,Requesting credit of $642.44 for seller 289
525,1,SAM,2024-11-15 16:26:09.340045,Approved
526,8,AM,2024-03-09 11:05:30.117151,Requesting credit of $299.36 for seller 287
526,5,SAM,2024-03-10 21:05:30.117151,Approved
527,11,AM,2024-05-18 09:28:29.218892,Requesting credit of $695.97 for seller 86
527,4,SAM,2024-05-18 19:28:29.218892,Approved
528,18,AM,2025-02-07 09:08:30.750712,Requesting credit of $420.09 for seller 15
528,5,SAM,2025-02-08 15:08:30.750712,Approved
529,7,AM,2025-08-05 08:56:03.169887,Requesting credit of $643.84 for seller 180
529,1,SAM,2025-08-06 06:56:03.169887,Approved
530,8,AM,2024-11-27 20:03:41.776479,Requesting credit of $309.86 for seller 287
530,5,SAM,2024-11-28 20:03:41.776479,Approved
531,10,AM,2025-02-20 14:28:18.588930,Requesting credit of $672.59 for seller 60
531,5,SAM,2025-02-21 12:28:18.588930,Approved
532,18,AM,2024-09-15 22:31:55.762118,Requesting credit of $740.18 for seller 281
532,5,SAM,2024-09-17 22:31:55.762118,Approved
533,6,AM,2024-09-06 07:46:47.497187,Requesting credit of $729.16 for seller 218
533,2,SAM,2024-09-07 23:46:47.497187,Approved
534,19,AM,2024-04-25 10:25:29.232544,Requesting credit of $419.39 for seller 289
534,1,SAM,2024-04-25 14:25:29.232544,Approved
535,13,AM,2024-10-19 19:04:35.972940,Requesting credit of $456.77 for seller 98
535,1,SAM,2024-10-20 11:04:35.972940,Approved
536,13,AM,2025-06-10 21:42:37.375863,Requesting credit of $476.75 for seller 296
536,1,SAM,2025-06-12 21:42:37.375863,Approved
537,8,AM,2024-08-04 09:32:28.948343,Requesting credit of $499.56 for seller 224
537,5,SAM,2024-08-04 19:32:28.948343,Approved
538,16,AM,2024-03-28 19:30:18.263945,Requesting credit of $275.12 for seller 64
538,2,SAM,2024-03-29 23:30:18.263945,Approved
539,19,AM,2024-08-10 21:25:38.088592,Requesting credit of $250.58 for seller 227
539,1,SAM,2024-08-12 01:25:38.088592,Approved
540,16,AM,2025-06-28 14:06:46.760752,Requesting credit of $778.29 for seller 265
540,2,SAM,2025-06-28 18:06:46.760752,Approved
541,3,AM,2024-11-10 00:19:53.653038,Requesting credit of $641.65 for seller 271
541,3,SAM,2024-11-11 20:19:53.653038,Approved
542,11,AM,2025-02-28 07:14:34.795657,Requesting credit of $563.1 for seller 86
542,4,SAM,2025-02-28 23:14:34.795657,Approved
543,15,AM,2024-09-10 14:12:36.293205,Requesting credit of $220.94 for seller 96
543,2,SAM,2024-09-11 05:12:36.293205,Approved
544,12,AM,2024-07-04 10:30:19.140710,Requesting credit of $725.22 for seller 291
544,1,SAM,2024-07-06 01:30:19.140710,Approved
545,19,AM,2024-04-03 07:52:14.035738,Requesting credit of $236.4 for seller 41
545,1,SAM,2024-04-03 20:52:14.035738,Rejected
546,14,AM,2025-06-05 19:11:02.993787,Requesting credit of $270.71 for seller 92
546,1,SAM,2025-06-07 06:11:02.993787,Approved
547,20,AM,2024-07-11 04:38:10.661475,Requesting credit of $763.54 for seller 145
547,5,SAM,2024-07-11 19:38:10.661475,Approved
548,5,AM,2024-06-06 16:56:01.065717,Requesting credit of $668.25 for seller 39
548,2,SAM,2024-06-07 01:56:01.065717,Approved
549,18,AM,2023-12-29 04:36:49.789324,Requesting credit of $341.41 for seller 15
549,5,SAM,2023-12-29 21:36:49.789324,Approved
550,9,AM,2025-08-09 11:31:22.028954,Requesting credit of $753.14 for seller 6
550,1,SAM,2025-08-09 22:31:22.028954,Approved
551,6,AM,2024-09-23 08:24:43.123878,Requesting credit of $603.67 for seller 273
551,2,SAM,2024-09-24 03:24:43.123878,Approved
552,9,AM,2025-02-23 00:19:31.319194,Requesting credit of $613.97 for seller 6
552,1,SAM,2025-02-24 14:19:31.319194,Approved
553,18,AM,2024-07-16 13:17:00.637980,Requesting credit of $690.89 for seller 188
553,5,SAM,2024-07-18 01:17:00.637980,Approved
554,3,AM,2024-06-23 14:39:45.998309,Requesting credit of $561.65 for seller 201
554,3,SAM,2024-06-23 23:39:45.998309,Approved
555,1,AM,2024-06-04 18:05:01.604791,Requesting credit of $583.61 for seller 189
555,1,SAM,2024-06-06 14:05:01.604791,Rejected
556,7,AM,2025-06-25 03:48:56.349219,Requesting credit of $263.85 for seller 25
556,1,SAM,2025-06-25 20:48:56.349219,Approved
557,20,AM,2024-05-23 11:08:05.236043,Requesting credit of $254.75 for seller 193
557,5,SAM,2024-05-25 10:08:05.236043,Approved
558,20,AM,2025-08-23 08:17:12.514443,Requesting credit of $341.56 for seller 210
558,5,SAM,2025-08-23 23:17:12.514443,Approved
559,14,AM,2024-05-22 07:42:35.182730,Requesting credit of $721.52 for seller 130
559,1,SAM,2024-05-23 13:42:35.182730,Approved
560,1,AM,2024-11-03 15:51:36.483534,Requesting credit of $499.4 for seller 57
560,1,SAM,2024-11-05 05:51:36.483534,Rejected
561,19,AM,2024-12-25 15:45:11.456224,Requesting credit of $741.81 for seller 17
561,1,SAM,2024-12-26 17:45:11.456224,Approved
562,4,AM,2025-01-11 02:11:59.378168,Requesting credit of $604.1 for seller 162
562,2,SAM,2025-01-12 00:11:59.378168,Approved
563,16,AM,2025-05-29 22:19:56.063201,Requesting credit of $458.01 for seller 110
563,2,SAM,2025-05-31 12:19:56.063201,Approved
564,2,AM,2025-04-20 02:44:23.231745,Requesting credit of $458.32 for seller 234
564,1,SAM,2025-04-21 01:44:23.231745,Approved
565,12,AM,2024-06-12 15:45:37.785416,Requesting credit of $542.8 for seller 164
565,1,SAM,2024-06-14 06:45:37.785416,Approved
566,11,AM,2024-10-24 03:57:13.613026,Requesting credit of $395.52 for seller 248
566,4,SAM,2024-10-25 17:57:13.613026,Approved
567,20,AM,2025-05-20 05:02:33.884569,Requesting credit of $382.19 for seller 125
567,5,SAM,2025-05-20 22:02:33.884569,Approved
568,8,AM,2024-03-23 14:15:30.874034,Requesting credit of $300.37 for seller 232
568,5,SAM,2024-03-25 09:15:30.874034,Approved
569,12,AM,2024-09-09 06:30:58.025646,Requesting credit of $719.07 for seller 168
569,1,SAM,2024-09-10 21:30:58.025646,Approved
570,18,AM,2025-01-02 20:31:12.089492,Requesting credit of $251.1 for seller 262
570,5,SAM,2025-01-03 12:31:12.089492,Approved
571,17,AM,2024-07-19 14:00:29.834281,Requesting credit of $792.63 for seller 217
571,5,SAM,2024-07-20 00:00:29.834281,Approved
572,4,AM,2025-08-16 08:32:51.809851,Requesting credit of $326.12 for seller 235
572,2,SAM,2025-08-17 16:32:51.809851,Approved
573,8,AM,2024-09-19 03:49:59.403955,Requesting credit of $750.08 for seller 176
573,5,SAM,2024-09-20 06:49:59.403955,Approved
574,20,AM,2024-09-18 07:54:13.787180,Requesting credit of $783.23 for seller 50
574,5,SAM,2024-09-20 04:54:13.787180,Approved
575,15,AM,2024-05-30 00:19:39.448724,Requesting credit of $292.96 for seller 226
575,2,SAM,2024-05-31 09:19:39.448724,Approved
576,1,AM,2024-12-30 07:15:39.696270,Requesting credit of $442.19 for seller 183
576,1,SAM,2024-12-30 16:15:39.696270,Approved
577,20,AM,2025-01-18 17:03:20.076866,Requesting credit of $324.66 for seller 125
577,5,SAM,2025-01-20 13:03:20.076866,Rejected
578,13,AM,2025-06-19 15:04:39.593078,Requesting credit of $455.8 for seller 270
578,1,SAM,2025-06-21 11:04:39.593078,Rejected
579,2,AM,2025-03-07 21:28:59.205759,Requesting credit of $635.62 for seller 121
579,1,SAM,2025-03-09 12:28:59.205759,Approved
580,15,AM,2024-06-18 15:56:12.258261,Requesting credit of $313.22 for seller 245
580,2,SAM,2024-06-19 09:56:12.258261,Approved
581,19,AM,2025-08-13 06:12:13.381310,Requesting credit of $537.99 for seller 90
581,1,SAM,2025-08-14 18:12:13.381310,Rejected
582,6,AM,2025-05-26 09:14:58.250518,Requesting credit of $629.79 for seller 218
582,2,SAM,2025-05-28 08:14:58.250518,Approved
583,19,AM,2024-04-07 11:50:18.372709,Requesting credit of $600.97 for seller 3
583,1,SAM,2024-04-09 09:50:18.372709,Approved
584,9,AM,2024-11-04 03:01:37.099088,Requesting credit of $415.34 for seller 279
584,1,SAM,2024-11-05 14:01:37.099088,Approved
585,16,AM,2025-06-25 09:20:46.200504,Requesting credit of $441.42 for seller 64
585,2,SAM,2025-06-26 13:20:46.200504,Approved
586,4,AM,2024-09-07 18:53:05.796137,Requesting credit of $577.34 for seller 203
586,2,SAM,2024-09-09 14:53:05.796137,Approved
587,19,AM,2025-01-16 21:48:27.129913,Requesting credit of $577.21 for seller 17
587,1,SAM,2025-01-18 01:48:27.129913,Approved
588,1,AM,2024-05-04 20:51:49.613401,Requesting credit of $474.72 for seller 284
588,1,SAM,2024-05-06 00:51:49.613401,Approved
589,2,AM,2024-04-14 14:54:35.067538,Requesting credit of $644.96 for seller 119
589,1,SAM,2024-04-16 08:54:35.067538,Rejected
590,17,AM,2024-04-25 14:40:45.515828,Requesting credit of $330.14 for seller 204
590,5,SAM,2024-04-27 11:40:45.515828,Approved
591,3,AM,2024-06-03 17:45:45.410575,Requesting credit of $565.68 for seller 20
591,3,SAM,2024-06-05 15:45:45.410575,Approved
592,20,AM,2024-01-06 17:19:00.827201,Requesting credit of $295.25 for seller 145
592,5,SAM,2024-01-08 03:19:00.827201,Approved
593,7,AM,2025-06-18 18:39:13.581794,Requesting credit of $445.25 for seller 36
593,1,SAM,2025-06-19 06:39:13.581794,Approved
594,9,AM,2025-02-04 09:42:36.360161,Requesting credit of $275.49 for seller 186
594,1,SAM,2025-02-04 22:42:36.360161,Rejected
595,3,AM,2024-07-13 02:00:16.232318,Requesting credit of $254.04 for seller 69
595,3,SAM,2024-07-14 22:00:16.232318,Rejected
596,13,AM,2024-11-14 03:08:49.683659,Requesting credit of $763.61 for seller 267
596,1,SAM,2024-11-14 20:08:49.683659,Approved
597,13,AM,2025-03-04 23:51:03.212813,Requesting credit of $438.75 for seller 113
597,1,SAM,2025-03-06 17:51:03.212813,Approved
598,20,AM,2025-01-27 13:54:07.400342,Requesting credit of $557.71 for seller 145
598,5,SAM,2025-01-28 09:54:07.400342,Approved
599,15,AM,2024-04-02 20:05:51.979846,Requesting credit of $774.18 for seller 226
599,2,SAM,2024-04-03 14:05:51.979846,Approved
600,10,AM,2025-05-20 04:05:16.945346,Requesting credit of $493.07 for seller 219
600,5,SAM,2025-05-22 03:05:16.945346,Approved
601,20,AM,2024-05-15 19:45:04.550667,Requesting credit of $259.12 for seller 292
601,5,SAM,2024-05-17 13:45:04.550667,Rejected
602,18,AM,2024-01-03 23:12:15.114840,Requesting credit of $239.83 for seller 254
602,5,SAM,2024-01-05 21:12:15.114840,Approved
603,9,AM,2025-06-19 00:16:46.396873,Requesting credit of $411.92 for seller 156
603,1,SAM,2025-06-20 03:16:46.396873,Approved
604,7,AM,2025-07-12 10:44:10.570947,Requesting credit of $274.73 for seller 222
604,1,SAM,2025-07-13 12:44:10.570947,Approved
605,11,AM,2024-10-19 14:28:45.467938,Requesting credit of $696.76 for seller 175
605,4,SAM,2024-10-20 02:28:45.467938,Approved
606,7,AM,2025-03-23 18:48:36.028409,Requesting credit of $430.25 for seller 222
606,1,SAM,2025-03-25 08:48:36.028409,Approved
